N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,7,"[400, 400, 400]",0.2,0.2,8,7,0.9728426183007243,0.9728598644562252,0.8472795851013671,model_mofa_prune_0.01,0.01,0.5742328925991113,0.5713518829182002
100,7,"[400, 400, 400]",0.2,0.2,9,8,0.9557128597052612,0.956371853835281,0.7212206934979211,model_mofa_prune_0.01,0.01,0.3970109796948024,0.4982485407811256
100,7,"[400, 400, 400]",0.2,0.2,6,9,0.9477416010480063,0.9482704288190805,0.783174317431743,model_mofa_prune_0.01,0.01,0.4180250825292532,0.49865531760188864
100,7,"[400, 400, 400]",0.2,0.2,11,7,0.9154812759407188,0.9236556776188835,0.7089143200034289,model_mofa_prune_0.01,0.01,0.36170987908615704,0.5078335929126809
100,7,"[400, 400, 400]",0.2,0.2,10,9,0.9414044103904918,0.949533452631883,0.8120029145771719,model_mofa_prune_0.01,0.01,0.43826467760899857,0.5141720223940615
100,7,"[400, 400, 400]",0.2,0.2,12,7,0.9557799779740876,0.9564085166907375,0.8138836740816938,model_mofa_prune_0.01,0.01,0.49344262144185336,0.5483444685747517
100,7,"[400, 400, 400]",0.2,0.2,14,7,0.9324340718007136,0.9449119845975211,0.7540628348549141,model_mofa_prune_0.01,0.01,0.43033317405917326,0.5261079657559243
100,7,"[400, 400, 400]",0.2,0.2,15,7,0.9590212267859505,0.9671792257417093,0.7966362350520766,model_mofa_prune_0.01,0.01,0.46640691576488846,0.5593915971076442
100,7,"[400, 400, 400]",0.2,0.2,13,8,0.9239776151657425,0.9225186513693752,0.8381346706099181,model_mofa_prune_0.01,0.01,0.48359595316865506,0.5660772617023883
100,7,"[400, 400, 400]",0.2,0.2,16,7,0.9318244257673003,0.9344207134189282,0.8174566028031373,model_mofa_prune_0.01,0.01,0.5484309200324206,0.5462694848353665
100,7,"[400, 400, 400]",0.2,0.2,17,8,0.9336815450911597,0.9348179870717297,0.7716171617161715,model_mofa_prune_0.01,0.01,0.42641778337241465,0.5166061228132663
100,10,"[400, 400, 400]",0.2,0.2,0,10,0.9640935576333044,0.9637475321751307,0.7116627662766276,model_mofa_prune_0.01,0.01,0.3334930110375982,0.4814436728317794
100,7,"[400, 400, 400]",0.2,0.2,18,7,0.9516436006030661,0.96407533096546,0.8986224336719385,model_mofa_prune_0.01,0.01,0.6456212605691514,0.5903371721810202
100,7,"[400, 400, 400]",0.2,0.2,19,7,0.9153624797368641,0.9166886012132585,0.8691817753203891,model_mofa_prune_0.01,0.01,0.6373916770410204,0.5833792976449752
100,10,"[400, 400, 400]",0.2,0.2,3,10,0.9522490705796981,0.9524875554506763,0.6517083708370837,model_mofa_prune_0.01,0.01,0.277638122383915,0.43961263770010095
100,10,"[400, 400, 400]",0.2,0.2,1,10,0.9348032152335418,0.9348728532548427,0.7075811581158116,model_mofa_prune_0.01,0.01,0.35023320873535213,0.47785801520019666
100,10,"[400, 400, 400]",0.2,0.2,6,10,0.9777982802942574,0.9823428510867191,0.7218937893789378,model_mofa_prune_0.01,0.01,0.3749483573096099,0.4805212617686566
100,10,"[400, 400, 400]",0.2,0.2,5,13,0.9280189168431071,0.9801635897996757,0.7438199819981997,model_mofa_prune_0.01,0.01,0.39600988825884625,0.5067532572116591
100,10,"[400, 400, 400]",0.2,0.2,2,11,0.9501908880324662,0.9507183001494158,0.6908358835883588,model_mofa_prune_0.01,0.01,0.36893837813580743,0.4669512217228039
100,10,"[400, 400, 400]",0.2,0.2,4,10,0.9710174674835402,0.9728491110287496,0.808160816081608,model_mofa_prune_0.01,0.01,0.5413382830520737,0.5660271440961294
100,10,"[400, 400, 400]",0.2,0.2,8,10,0.982780190810992,0.9902258529206767,0.7861962196219621,model_mofa_prune_0.01,0.01,0.4775452948734768,0.5296684242259369
100,10,"[400, 400, 400]",0.2,0.2,7,10,0.9599030900389818,0.9627656234812808,0.7048808880888089,model_mofa_prune_0.01,0.01,0.3433675422431418,0.48091664218110214
100,10,"[400, 400, 400]",0.2,0.2,10,10,0.9564342686111624,0.9569145326581263,0.6798007800780077,model_mofa_prune_0.01,0.01,0.314021032026458,0.45441179305598123
100,10,"[400, 400, 400]",0.2,0.2,11,10,0.9695524999438322,0.9717091728387147,0.7545790579057905,model_mofa_prune_0.01,0.01,0.3566273858586783,0.4955164614090631
100,10,"[400, 400, 400]",0.2,0.2,9,10,0.9704023294666144,0.971944620679534,0.7394527452745274,model_mofa_prune_0.01,0.01,0.4338848158492888,0.5160704384768385
100,10,"[400, 400, 400]",0.2,0.2,12,10,0.9833264155243998,0.9860083048319292,0.7303954395439544,model_mofa_prune_0.01,0.01,0.402509445056253,0.5141796710630724
100,10,"[400, 400, 400]",0.2,0.2,14,10,0.9606050401069209,0.9759263271898557,0.7307458745874587,model_mofa_prune_0.01,0.01,0.3901227812212607,0.48663110687698713
100,10,"[400, 400, 400]",0.2,0.2,15,10,0.9665892345115886,0.967862101218143,0.7153759375937593,model_mofa_prune_0.01,0.01,0.3816587122370574,0.48123123835450166
100,10,"[400, 400, 400]",0.2,0.2,13,11,0.9378276370546773,0.9404535963087501,0.6906198619861985,model_mofa_prune_0.01,0.01,0.33775537977472003,0.4724394772670117
100,10,"[400, 400, 400]",0.2,0.2,18,10,0.9779431131938457,0.9778406517456739,0.6841656165616561,model_mofa_prune_0.01,0.01,0.3191569336745516,0.46035525309190073
100,10,"[400, 400, 400]",0.2,0.2,16,12,0.848373041623052,0.9126944023544459,0.8033147314731472,model_mofa_prune_0.01,0.01,0.4768813742563667,0.533885658046453
100,15,"[400, 400, 400]",0.2,0.2,0,15,0.9892729424253108,0.9931090560830688,0.6729768976897689,model_mofa_prune_0.01,0.01,0.32486909158923466,0.4408145607947506
100,10,"[400, 400, 400]",0.2,0.2,19,10,0.9608334118502024,0.9647571799514238,0.7166924692469246,model_mofa_prune_0.01,0.01,0.36126075166195276,0.48936286110700905
100,10,"[400, 400, 400]",0.2,0.2,17,14,0.9490344752286081,0.9513611508014302,0.6621254125412541,model_mofa_prune_0.01,0.01,0.3154393428310024,0.45746377799041
100,15,"[400, 400, 400]",0.2,0.2,1,15,0.9786800821319807,0.9853044169867865,0.6887328732873287,model_mofa_prune_0.01,0.01,0.33640127210506304,0.45095268199745864
100,15,"[400, 400, 400]",0.2,0.2,2,15,0.9833646600819478,0.9928937863222771,0.626924292429243,model_mofa_prune_0.01,0.01,0.29603709312435,0.43306688883672917
